,address,area,building,identifier,location,lot,summary,utilities,vintage
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348236061, 'fips': '36061', 'apn': '1205003400320000000005A', 'apnOrig': '1205003400320000000005A', 'attomId': 169243482}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348336061, 'fips': '36061', 'apn': '1205003400320000000005D', 'apnOrig': '1205003400320000000005D', 'attomId': 169243483}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348436061, 'fips': '36061', 'apn': '1205003400320000000005J', 'apnOrig': '1205003400320000000005J', 'attomId': 169243484}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348536061, 'fips': '36061', 'apn': '1205003400320000000005K', 'apnOrig': '1205003400320000000005K', 'attomId': 169243485}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348636061, 'fips': '36061', 'apn': '1205003400320000000007F', 'apnOrig': '1205003400320000000007F', 'attomId': 169243486}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348736061, 'fips': '36061', 'apn': '1205003400320000000007H', 'apnOrig': '1205003400320000000007H', 'attomId': 169243487}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348836061, 'fips': '36061', 'apn': '1205003400320000000008H', 'apnOrig': '1205003400320000000008H', 'attomId': 169243488}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924348936061, 'fips': '36061', 'apn': '1205003400320000000009I', 'apnOrig': '1205003400320000000009I', 'attomId': 169243489}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924349036061, 'fips': '36061', 'apn': '1205003400320000000009K', 'apnOrig': '1205003400320000000009K', 'attomId': 169243490}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924349136061, 'fips': '36061', 'apn': '1205003400320000000010A', 'apnOrig': '1205003400320000000010A', 'attomId': 169243491}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924349236061, 'fips': '36061', 'apn': '1205003400320000000010B', 'apnOrig': '1205003400320000000010B', 'attomId': 169243492}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924349336061, 'fips': '36061', 'apn': '1205003400320000000010F', 'apnOrig': '1205003400320000000010F', 'attomId': 169243493}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '320 CENTRAL PARK W', 'line2': 'NEW YORK, NY 10025', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '320 CENTRAL PARK W, NEW YORK, NY 10025', 'postal1': '10025', 'postal2': '7659', 'postal3': 'C060'}","{'blockNum': '1205', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '08', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '201', 'yearbuilteffective': 0}}","{'obPropId': 16924349436061, 'fips': '36061', 'apn': '1205003400320000000010I', 'apnOrig': '1205003400320000000010I', 'attomId': 169243494}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.789202', 'longitude': '-73.966695', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '34', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
